"ID","Envir01","Envir02","Envir03","Mobil11","Mobil14","Mobil16","Mobil17","ContIncome_0_4000","ContIncome_4000_6000","ContIncome_6000_8000","ContIncome_8000_10000","ContIncome_10000_more","age_65_more","moreThanOneCar","moreThanOneBike","individualHouse","male","haveChildren","haveGA","highEducation","TimePT","TimeCar","WaitingTimePT","CostCar_HWH","CostCar_Other","CostPT_HWH","CostPT_Other","distance_km","Choice"
54260331,4,4,3,3,3,5,2,4,2,2,1,0,0,1,1,0,0,0,0,1,38,16,0,0,1.58,0,2.2,9.5,0
54260349,2,4,4,2,3,3,2,4,2,1,0,0,0,0,1,1,0,1,1,0,70,29,0,0,2.95,0,0,18.5,0
54260349,2,4,4,2,3,3,2,4,2,1,0,0,0,0,1,1,0,1,1,0,39,2,0,0.4,0,0,0,1.6,2
54260349,2,4,4,2,3,3,2,4,2,1,0,0,0,0,1,1,0,1,1,0,50,10,0,0,1.22,0,0,10,1
54260350,2,4,4,2,3,3,2,4,2,1,0,0,0,0,1,1,0,1,1,0,39,2,0,0.4,0,0,0,1.6,2
54260350,2,4,4,2,3,3,2,4,2,1,0,0,0,0,1,1,0,1,1,0,39,2,0,0.4,0,0,0,1.6,2
54260373,2,2,4,6,3,4,5,4,2,1,0,0,0,0,0,0,0,0,0,1,149,33,3,0,3.55,0,14.4,25,1
54260389,1,3,3,5,3,2,5,4,1,0,0,0,0,0,1,0,0,1,0,0,243,60,62,0,6.42,0,52.4,44.5,1
54260409,5,1,4,4,3,5,1,4,2,1,0,0,0,0,1,0,1,1,0,0,115,44,10,4.63,0,20.8,0,36,1
54260410,5,1,4,4,3,5,6,4,2,1,0,0,0,0,1,0,0,1,0,0,52,2,3,0.29,0,5.6,0,1.2,2
54260417,1,6,3,4,3,5,4,4,2,1,0,0,0,1,0,0,0,0,0,0,48,6,38,0.77,0,2.8,0,6,1
54260483,3,4,2,4,4,5,3,4,2,1,0,0,0,0,1,1,0,1,0,0,98,21,3,0,2.12,0,3.8,15,1
54260556,6,2,3,2,2,2,4,4,2,2,2,0,0,0,1,0,0,1,0,1,137,81,7,9.56,0,14.4,0,66,0
54260567,2,2,1,4,2,4,6,4,2,2,1,0,0,1,1,1,1,0,0,1,271,108,46,0,14.85,0,37.4,104,1
54260611,1,1,4,5,5,5,5,4,1,0,0,0,0,1,0,0,1,0,0,0,243,102,36,15.72,0,20.6,0,114,1
54260612,1,1,4,5,5,5,5,4,1,0,0,0,0,1,0,0,1,0,0,0,200,30,54,0,3.1,0,15,24,1
54260695,4,5,2,4,2,3,4,4,2,2,1,0,0,0,1,1,1,1,0,0,378,196,70,0,37.5,0,50.8,279.5,1
54260731,5,4,2,4,6,3,2,4,1,0,0,0,0,0,1,0,1,1,1,0,66,34,11,0,4.06,0,0,32,0
54260732,5,4,2,4,6,3,2,4,1,0,0,0,0,0,1,0,1,1,1,0,120,55,16,0,6.08,0,0,41,0
54260756,2,4,4,5,4,5,6,4,2,1,0,0,0,1,1,0,1,1,0,0,20,61,0,11.09,0,2.2,0,83,1
54260870,1,5,2,4,2,3,2,4,1,0,0,0,1,1,0,1,1,0,1,1,134,71,20,0,7.39,0,0,51,0
54260870,1,5,2,4,2,3,2,4,1,0,0,0,1,1,0,1,1,0,1,1,158,72,17,0,9.16,0,0,63,0
54260889,4,5,3,4,2,4,4,4,2,2,2,5,0,1,1,1,0,1,0,0,25,5,0,0,0.57,0,3.8,4,1
54260889,4,5,3,4,2,4,4,4,2,2,2,5,0,1,1,1,0,1,0,0,97,30,9,0,3.51,0,11.8,26,1
54260897,1,3,2,5,5,4,6,4,2,2,2,5,0,1,1,0,1,0,0,1,117,68,8,8.1,0,25.2,0,62,0
54260925,2,5,2,4,2,4,3,4,2,2,1,0,0,1,1,1,0,1,0,1,133,48,23,0,4.96,0,16.8,38,1
54261011,5,4,2,4,4,4,3,4,2,1,0,0,0,1,1,1,1,1,0,0,121,58,11,6.62,0,20,0,52,1
54261040,5,2,2,2,3,3,4,4,2,2,1,0,0,1,1,1,1,0,0,0,51,16,0,0,1.81,0,3.8,14,1
54261041,5,2,2,4,2,3,4,4,2,2,1,0,0,1,1,1,0,0,0,0,34,13,0,1.35,0,2.2,0,10,1
54261110,3,2,4,4,6,4,4,4,2,0,0,0,1,0,0,1,0,0,0,0,36,13,0,0,1.35,0,2.2,8.5,0
54261138,4,4,3,5,4,5,5,4,2,2,2,5,0,1,0,1,0,1,0,0,86,30,14,3.04,0,7.6,0,19,1
54261190,1,3,4,5,5,5,2,4,2,1,0,0,0,1,1,1,1,1,0,0,108,33,24,0,4.51,0,11,33,1
54261209,5,3,2,3,2,2,3,4,2,1,0,0,0,0,1,0,0,1,0,0,75,27,0,0,2.71,0,5.2,17.3,0
54261292,2,3,4,5,2,4,2,4,2,1,0,0,0,1,1,1,0,1,0,0,43,15,5,1.46,0,3.8,0,9,1
54261326,5,3,1,2,2,2,2,4,2,1,0,0,0,0,1,1,0,1,0,0,205,104,46,0,19.39,0,28.1,146,0
54261327,5,3,1,2,2,2,2,4,2,1,0,0,0,0,1,1,0,1,0,0,59,26,0,0,2.75,0,3.8,20,0
54261364,5,3,1,4,3,1,1,4,2,2,2,5,0,1,1,1,1,1,0,1,19,12,0,0,1.26,0,2.2,8,0
54261364,5,3,1,4,3,1,1,4,2,2,2,5,0,1,1,1,1,1,0,1,63,13,1,0,1.29,0,2.8,9,1
54261408,2,4,2,5,2,3,2,4,2,2,1,0,0,0,1,1,1,1,0,0,170,69,26,8.91,0,13.1,0,60,1
54261413,3,3,2,4,2,2,2,4,2,2,1,0,0,1,1,1,1,1,0,0,71,30,0,2.99,0,0,0,18.5,0
54261430,3,5,2,4,3,4,6,4,2,2,1,0,0,1,1,1,1,1,0,1,90,48,6,7.54,0,14.6,0,56,1
54261438,2,3,2,3,6,2,3,4,2,2,2,5,0,0,1,1,0,1,0,0,62,41,4,0,4.89,0,7.9,33,0
54261458,3,2,2,3,4,3,3,4,1,0,0,0,1,0,0,1,1,0,0,0,57,11,9,0,1.07,0,3.8,7.5,1
54261491,5,3,2,2,3,3,2,4,1,0,0,0,0,0,1,1,1,0,0,0,14,4,0,0.19,0,2.2,0,1.1,1
54261491,5,3,2,2,3,3,2,4,1,0,0,0,0,0,1,1,1,0,0,0,16,3,0,0,0.37,0,2.2,1.6,1
54261491,5,3,2,2,3,3,2,4,1,0,0,0,0,0,1,1,1,0,0,0,40,11,6,0,1.22,0,5.6,8,1
54261512,2,4,3,3,2,3,3,4,2,2,1,0,0,1,1,1,0,0,0,0,32,13,0,1.28,0,3.8,0,7.5,1
54261518,2,3,6,4,3,6,6,4,2,1,0,0,1,1,1,1,1,0,0,1,74,40,3,0,4.59,0,7.9,34,1
54261519,2,3,6,4,3,6,6,4,2,1,0,0,1,1,1,1,0,0,0,0,74,40,3,0,4.59,0,7.9,34,1
54261566,1,4,5,4,4,5,4,4,2,1,0,0,0,0,0,1,0,0,0,0,34,14,0,0.26,0,2.8,0,2.4,1
54261566,1,4,5,4,4,5,4,4,2,1,0,0,0,0,0,1,0,0,0,0,31,2,0,0,0.26,0,2.8,1.6,1
54261567,1,1,5,4,4,4,4,4,2,1,0,0,0,0,0,1,1,0,0,0,43,10,0,1.22,0,5.6,0,10,1
54261567,1,1,5,4,4,4,4,4,2,1,0,0,0,0,0,1,1,0,0,0,88,34,3,0,3.4,0,7.6,20,1
54261626,4,3,4,2,1,4,2,4,2,1,0,0,0,0,1,1,0,1,0,0,254,129,14,0,19.22,0,27,135.5,0
54261627,4,3,4,2,2,3,3,4,2,1,0,0,0,0,1,1,1,0,0,0,115,32,26,0,3.21,0,5.6,22,1
54420061,4,4,1,5,1,4,3,4,2,1,0,0,1,0,0,0,0,1,0,0,29,12,4,0,1.15,0,2.2,5.5,0
54420062,4,4,2,4,2,4,2,4,2,1,0,0,1,0,0,0,1,1,0,1,20,10,0,0,1.06,0,2.2,5,0
54420085,4,2,2,3,2,3,4,4,1,0,0,0,0,0,1,0,0,1,0,0,11,12,0,0,1.18,0,2.2,5.5,1
54420119,3,3,2,2,2,1,2,4,1,0,0,0,1,0,1,0,0,0,1,0,183,125,21,0,22.68,0,0,167,0
54420120,2,3,2,5,2,2,1,4,2,1,0,0,1,0,1,0,1,0,1,0,28,21,0,0,2.14,0,0,13.5,1
54420120,2,3,2,5,2,2,1,4,2,1,0,0,1,0,1,0,1,0,1,0,54,24,0,0,2.64,0,0,12,0
54420163,5,5,3,4,2,3,3,4,2,2,2,5,1,1,1,0,1,1,0,0,36,11,4,0,1.12,0,2.2,5.5,0
54420437,4,5,2,3,2,4,2,4,2,1,0,0,0,0,1,0,1,0,1,0,42,21,0,0,2.05,0,0,10.5,0
54420441,6,4,6,6,3,4,4,4,2,2,2,5,0,0,1,1,1,0,0,0,87,20,6,2.45,0,5.1,0,16.5,1
54420563,1,3,3,5,5,5,5,2,0,0,0,0,0,0,0,0,0,0,0,1,51,29,3,0,4.07,0,6.8,27,0
54420577,3,3,1,4,2,4,5,4,1,0,0,0,0,0,1,1,0,0,0,0,28,12,0,0,1.16,0,2.2,6,1
54420585,2,3,3,2,2,4,4,4,1,0,0,0,0,0,1,1,1,1,0,0,65,32,0,3.25,0,8.4,0,23,0
54420606,4,5,1,4,2,2,1,4,2,2,1,0,0,0,1,1,1,1,0,0,185,135,19,27.38,0,80.8,0,208,0
54420643,2,3,2,4,2,4,2,4,2,2,2,5,0,0,1,1,0,1,0,1,217,130,48,0,20.58,0,33,147,1
54420653,5,2,1,4,2,5,3,4,2,2,2,5,0,0,1,1,0,1,0,0,29,4,0,0,0.4,0,2.2,1.6,2
54420653,5,2,1,4,2,5,3,4,2,2,2,5,0,0,1,1,0,1,0,0,31,15,0,0,1.48,0,2.2,7,2
54420688,6,5,1,2,1,2,2,4,1,0,0,0,0,0,0,0,0,0,0,0,29,22,0,0,2.34,0,3.8,11,0
54420699,2,3,5,5,2,4,2,2,0,0,0,0,0,0,1,0,0,1,0,0,25,12,0,0,1.2,0,2.2,5.5,0
54420839,3,2,3,2,3,4,4,4,2,1,0,0,0,0,0,0,0,1,0,1,48,22,0,0,2.15,0,3.4,11,0
54420840,3,2,4,4,3,5,3,4,2,1,0,0,0,0,1,0,1,0,0,0,53,24,0,2.49,0,3.4,0,12,0
54420907,4,3,3,3,3,5,2,4,1,0,0,0,0,0,0,1,0,0,0,0,165,66,24,8.31,0,7.4,0,62,1
54420907,4,3,3,3,3,5,2,4,1,0,0,0,0,0,0,1,0,0,0,0,38,0,0,0,0.09,0,2.2,0.2,2
54420910,4,4,2,5,6,5,6,4,2,1,0,0,1,0,0,1,0,0,0,0,27,6,0,0,0.86,0,7.6,5,0
54420910,4,4,2,5,6,5,6,4,2,1,0,0,1,0,0,1,0,0,0,0,161,120,25,0,16.18,0,19.1,118,0
54420971,4,4,3,4,3,4,4,4,2,1,0,0,0,0,1,1,0,0,0,0,34,19,0,0,2.26,0,3.8,10.5,0
54420972,4,4,3,4,3,4,4,4,2,1,0,0,1,0,1,1,1,0,0,0,44,19,0,0,2.26,0,3.8,10.5,0
54421043,5,3,1,3,2,4,3,4,2,2,1,0,0,0,1,1,1,1,0,1,51,7,0,0,0.75,0,3.8,3.8,2
54421043,5,3,1,3,2,4,3,4,2,2,1,0,0,0,1,1,1,1,0,1,53,10,6,1.2,0,3.8,0,5.3,2
54421061,2,4,1,5,3,2,3,4,2,2,2,5,0,1,1,1,1,0,0,1,149,46,9,0,5.62,0,9.9,36.2,1
54421151,4,2,1,4,2,2,4,4,2,2,2,5,0,0,0,0,1,0,0,1,20,3,0,0.29,0,2.2,0,1.4,1
54421151,4,2,1,4,2,2,4,4,2,2,2,5,0,0,0,0,1,0,0,1,69,20,12,0,2.89,0,6.2,21,1
54421189,4,4,3,3,3,2,3,4,2,2,2,5,0,1,1,0,1,0,0,0,57,14,0,0,1.52,0,3.8,9.5,1
54421189,4,4,3,3,3,2,3,4,2,2,2,5,0,1,1,0,1,0,0,0,57,14,0,1.52,0,3.8,0,9.5,1
54421189,4,4,3,3,3,2,3,4,2,2,2,5,0,1,1,0,1,0,0,0,59,28,3,0,3.88,0,6.8,27,0
54421191,6,5,2,4,2,5,2,4,2,1,0,0,0,0,1,0,1,1,1,0,314,192,17,0,10.62,0,0,219,0
54421192,6,5,2,4,2,5,2,4,2,1,0,0,0,0,1,0,1,1,1,0,115,63,3,8.87,0,0,0,62,0
54421201,3,4,3,4,2,3,2,4,2,2,2,5,0,1,1,1,0,1,0,1,169,86,17,16.68,0,18,0,126,0
54421257,5,4,2,2,2,2,2,4,2,1,0,0,1,0,1,0,1,0,0,0,21,11,0,0,1.1,0,0,5,0
54421279,5,2,6,5,3,2,2,4,1,0,0,0,0,0,1,0,1,0,1,1,67,61,4,0,8.37,0,0,57,0
54421279,5,2,6,5,3,2,2,4,1,0,0,0,0,0,1,0,1,0,1,1,81,52,4,0,7.42,0,0,50,0
54421282,5,3,1,3,6,4,2,3,0,0,0,0,0,0,1,0,0,0,1,0,107,61,6,0,8.44,0,0,57,0
54421379,4,2,2,4,2,4,4,4,2,1,0,0,0,0,0,0,1,0,0,0,34,19,0,0,1.86,0,5.6,12,1
54421439,2,5,2,4,3,3,4,4,2,2,2,5,0,1,1,1,1,1,0,0,110,52,12,7.65,0,0,0,53,0
54421440,2,4,2,4,3,3,4,4,2,2,2,5,0,1,1,1,0,1,0,0,100,64,6,8.86,0,27.2,0,58,0
54421440,2,4,2,4,3,3,4,4,2,2,2,5,0,1,1,1,0,1,0,0,106,33,13,0,4.33,0,18.4,26,1
54429999,5,4,1,5,1,3,3,4,2,2,2,5,0,1,1,1,1,1,0,0,136,44,49,4.37,0,16.1,0,26,1
54440058,2,4,3,4,4,4,4,4,2,1,0,0,0,0,1,1,0,1,0,0,83,12,5,1.23,0,2.8,0,9,2
54440058,2,4,3,4,4,4,4,4,2,1,0,0,0,0,1,1,0,1,0,0,134,55,36,0,9.76,0,16.8,73,1
54440108,5,4,1,2,2,1,1,4,2,1,0,0,0,0,0,1,0,0,0,1,75,38,0,0,3.75,0,5.6,22,0
54440123,3,4,4,4,2,4,4,2,0,0,0,0,0,1,0,0,0,0,0,0,40,14,0,0,1.49,0,7.6,9,1
54440148,2,3,4,6,5,6,6,4,1,0,0,0,1,0,0,1,1,1,0,0,81,28,0,0,3.01,0,11.4,20.5,1
54440149,3,3,4,3,4,2,3,4,1,0,0,0,1,0,0,1,0,0,0,0,126,46,0,0,4.86,0,9.5,33,1
54440188,1,6,3,5,4,5,5,4,2,2,2,5,0,1,1,1,0,0,0,1,131,46,18,5.09,0,7.4,0,37,1
54440238,1,2,4,5,4,5,5,4,2,2,2,2,1,0,0,1,1,0,0,1,40,14,0,0,1.43,0,7.6,9,1
54440239,1,2,5,5,4,5,4,4,2,1,0,0,1,0,0,1,0,0,0,0,40,14,0,0,1.43,0,7.6,9,1
54440340,2,3,4,4,5,5,3,4,2,1,0,0,0,1,1,1,1,1,0,0,108,44,0,0,4.27,0,5.6,24,1
54440340,2,3,4,4,5,5,3,4,2,1,0,0,0,1,1,1,1,1,0,0,89,22,3,0,2.24,0,3.8,15,1
54440366,1,2,5,4,2,4,2,4,2,1,0,0,0,1,1,1,0,1,0,0,42,14,0,0,1.49,0,3.8,9,1
54440366,1,2,5,4,2,4,2,4,2,1,0,0,0,1,1,1,0,1,0,0,28,1,0,0.2,0,2.8,0,0.4,2
54440426,3,3,3,1,1,5,5,4,2,2,1,0,0,0,1,0,1,1,0,1,90,42,0,4.03,0,9.3,0,24,0
54440438,4,5,4,4,1,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,53,14,0,0,1.55,0,4,8,0
54440474,1,2,4,5,4,4,5,4,2,1,0,0,0,1,1,1,1,1,0,1,138,36,42,0,3.58,0,5.6,24,1
54440474,1,2,4,5,4,4,5,4,2,1,0,0,0,1,1,1,1,1,0,1,142,42,23,0,4.3,0,9.4,29.5,1
54440475,1,2,4,5,4,4,5,4,2,1,0,0,0,1,1,1,1,1,0,1,199,42,39,4.27,0,9.4,0,30,1
54440508,3,4,2,4,4,2,4,4,2,2,1,0,0,1,1,1,1,1,0,0,207,58,41,0,7.84,0,32,59,1
54440509,3,4,2,4,4,2,4,4,2,2,1,0,0,1,1,1,1,1,0,0,141,30,41,0,3.15,0,11.2,22,1
54440528,1,2,3,6,5,5,5,4,2,2,1,0,0,0,0,1,0,0,0,0,24,0,0,0.09,0,4.4,0,0.6,2
54440529,1,2,3,6,5,5,5,4,2,2,1,0,0,0,0,1,0,0,0,0,118,56,8,5.6,0,20.8,0,36,1
54440529,1,2,3,6,5,5,5,4,2,2,1,0,0,0,0,1,0,0,0,0,4,0,0,0,0.14,0,0,0.4,2
54440541,4,4,3,5,2,3,4,4,2,2,1,0,0,1,1,1,0,1,1,0,80,29,2,0,5.83,0,0,32,0
54440575,5,4,2,1,2,1,3,4,2,2,1,0,0,0,1,1,1,0,0,0,212,142,23,0,26.67,0,44,205,0
54440575,5,4,2,1,2,1,3,4,2,2,1,0,0,0,1,1,1,0,0,0,64,12,0,0,1.4,0,3.8,9,1
54440582,1,1,5,4,5,5,4,3,0,0,0,0,1,1,1,1,1,0,0,0,23,7,0,0,0.75,0,2.2,4.5,1
54440583,1,1,5,4,5,5,4,3,0,0,0,0,1,1,1,1,1,0,0,0,260,62,46,0,24.53,0,36,191,1
54440704,2,2,3,5,3,3,3,4,2,1,0,0,0,0,0,0,0,0,0,0,71,29,14,3.32,0,14.4,0,23,1
54440796,6,4,2,4,2,4,4,4,2,1,0,0,0,1,1,0,1,1,0,0,144,54,10,6.28,0,23.6,0,41,1
54440872,2,2,2,6,2,3,6,4,1,0,0,0,0,0,1,1,1,0,0,0,114,39,15,3.96,0,20,0,26,1
54440873,2,2,2,6,2,3,6,4,1,0,0,0,0,0,1,1,1,0,0,0,323,157,73,0,24.58,0,74.4,187,1
54440891,1,2,2,4,3,5,5,4,2,2,2,5,0,1,0,1,1,1,0,0,96,31,18,3.97,0,22.8,0,28,1
54440922,1,2,2,5,2,5,4,4,2,1,0,0,0,1,1,1,1,0,0,0,42,19,1,0,1.86,0,9,11,1
54440949,1,3,5,5,4,5,5,4,2,1,0,0,0,0,1,1,1,1,0,0,61,21,1,0,2.29,0,12.2,15,1
54440982,2,3,3,2,2,1,4,4,2,2,1,0,0,1,0,0,0,0,0,1,40,14,8,1.35,0,2.2,0,9,1
54440987,3,4,1,3,1,3,3,4,2,1,0,0,0,0,1,1,1,1,0,0,171,81,21,0,10.5,0,40,57.5,0
54441060,2,2,3,4,3,3,3,4,1,0,0,0,0,0,0,0,0,0,0,0,94,40,0,0,3.93,0,29,24,1
54441126,2,4,2,4,2,3,4,4,2,2,1,0,0,1,1,1,0,1,0,0,91,14,4,0,1.42,0,3.8,11,1
54441126,2,4,2,4,2,3,4,4,2,2,1,0,0,1,1,1,0,1,0,0,38,14,0,0,1.46,0,3.8,10,1
54441127,3,4,2,2,1,3,4,4,2,2,1,0,0,1,1,1,1,1,0,0,205,71,11,0,9.57,0,18.9,59.5,1
54441132,1,2,3,5,5,3,6,3,0,0,0,0,0,0,0,1,1,0,0,0,78,19,0,1.92,0,7.6,0,11,1
54441132,1,2,3,5,5,3,6,3,0,0,0,0,0,0,0,1,1,0,0,0,115,19,5,1.92,0,9.4,0,11,1
54540006,5,4,5,1,4,4,2,4,2,2,2,5,0,1,1,1,1,0,0,0,95,24,12,0,2.69,0,0,12,0
54540006,5,4,5,1,4,4,2,4,2,2,2,5,0,1,1,1,1,0,0,0,107,8,38,0,0.77,0,0,5.5,1
54540010,2,3,4,4,4,3,4,4,1,0,0,0,0,1,1,1,0,0,0,0,161,57,14,0,7.04,0,12.2,48.8,1
54540027,5,1,1,1,2,2,2,4,2,2,2,5,0,0,1,1,1,0,1,1,108,93,0,11.12,0,0,0,73,0
54540059,4,4,2,4,3,4,3,4,2,2,2,5,0,0,0,1,1,0,0,0,81,31,2,4.54,0,21.4,0,33,1
54540098,1,4,2,4,4,5,6,4,2,1,0,0,0,0,0,0,0,0,0,1,68,32,12,3.57,0,11,0,23,1
54540107,4,4,2,3,4,3,4,4,2,1,0,0,0,1,1,1,0,1,0,0,65,19,29,0,1.96,0,2.8,12,1
54540135,1,3,2,4,4,4,6,4,2,2,2,5,0,1,1,0,1,0,0,0,484,181,100,0,22.99,0,80.6,153,1
54540136,2,3,3,3,2,4,3,4,2,2,2,5,0,1,1,0,0,0,0,0,127,64,7,0,7.59,0,0,49,1
54540145,5,5,2,1,1,2,6,4,2,2,1,0,1,0,0,1,1,0,1,1,171,70,35,0,7.21,0,0,49,0
54540163,5,3,1,4,3,2,4,4,1,0,0,0,0,0,1,1,0,0,0,0,45,16,1,0,2.58,0,3.4,8.5,0
54540164,5,3,1,2,4,2,4,4,1,0,0,0,0,0,1,1,0,0,0,0,176,64,29,11.26,0,16,0,77,1
54540180,1,1,4,4,5,1,6,4,2,2,2,5,0,1,1,1,1,0,0,0,104,40,2,4.59,0,11.2,0,29,1
54540184,3,4,3,6,3,6,4,4,2,1,0,0,1,1,0,1,1,0,0,0,104,51,5,0,6.1,0,22,40,1
54540243,3,5,3,4,2,1,3,4,2,1,0,0,0,1,0,1,1,0,0,0,66,28,14,3.51,0,11,0,23,1
54540243,3,5,3,4,2,1,3,4,2,1,0,0,0,1,0,1,1,0,0,0,216,110,39,0,21.55,0,60.6,167,1
54540243,3,5,3,4,2,1,3,4,2,1,0,0,0,1,0,1,1,0,0,0,46,25,0,0,2.41,0,5.6,14,1
54540269,4,3,2,5,2,3,3,4,2,1,0,0,1,0,0,1,1,0,0,1,111,26,0,0,2.82,0,3.8,17,1
54540269,4,3,2,5,2,3,3,4,2,1,0,0,1,0,0,1,1,0,0,1,33,1,0,0,0.23,0,2.2,1.1,2
54540270,4,4,3,2,1,4,4,4,2,1,0,0,1,0,0,1,0,1,0,0,111,13,5,0,1.58,0,3.8,9,1
54540399,1,3,3,5,5,5,5,4,2,2,1,0,0,1,0,0,0,0,0,0,144,74,1,0,9.14,0,16.7,55.5,0
54540426,3,3,4,4,4,4,3,4,2,2,2,5,0,1,1,1,0,0,0,0,43,10,0,0,1.23,0,7.6,7,1
54540426,3,3,4,4,4,4,3,4,2,2,2,5,0,1,1,1,0,0,0,0,126,42,1,0,4.26,0,17,29.5,1
54540451,2,2,3,3,3,4,3,4,2,2,2,5,0,1,1,1,1,1,0,0,237,78,58,13,0,52.6,0,83,1
54540452,2,2,3,2,2,4,2,4,2,2,2,5,0,1,1,1,0,1,0,0,90,25,1,0,2.55,0,14.4,14,1
54540466,2,4,2,4,3,4,4,4,2,2,2,5,0,1,1,1,1,0,0,1,314,113,44,0,13.87,0,16.5,97,1
54540581,4,4,2,2,2,4,2,4,2,2,2,5,0,1,1,0,0,0,0,1,25,11,0,0,1.16,0,2.2,7.5,1
54540632,1,2,2,2,3,4,4,4,2,1,0,0,0,0,1,0,1,1,0,1,120,64,15,0,9,0,22,65,1
54540662,2,3,3,2,2,2,4,4,2,1,0,0,0,0,0,0,0,0,0,0,33,10,0,1.13,0,3.8,0,7,1
54540662,2,3,3,2,2,2,4,4,2,1,0,0,0,0,0,0,0,0,0,0,33,10,0,1.13,0,3.8,0,7,1
54540663,1,1,1,5,3,2,4,4,2,2,1,0,0,0,0,0,1,0,0,1,72,40,2,3.87,0,5.6,0,24,0
54540683,1,1,3,3,3,4,3,4,2,2,2,5,0,0,1,1,1,0,0,0,63,31,0,4.3,0,6.4,0,27,0
54540713,5,4,1,2,2,3,2,4,2,2,2,5,0,0,1,1,0,1,0,0,68,15,5,0,1.75,0,3.8,8.9,1
54540714,3,4,3,3,2,4,3,4,2,2,2,5,0,0,1,1,1,1,0,0,114,0,114,0,0.13,0,2.2,0.3,2
54540714,3,4,3,3,2,4,3,4,2,2,2,5,0,0,1,1,1,1,0,0,114,0,114,0,0.13,0,2.2,0.3,2
54540811,2,2,4,2,3,4,1,4,2,2,1,0,0,1,1,1,0,0,0,0,90,24,5,0,2.35,0,4.7,13,1
54540811,2,2,4,2,3,4,1,4,2,2,1,0,0,1,1,1,0,0,0,0,97,24,9,0,2.35,0,5.6,13,1
54540811,2,2,4,2,3,4,1,4,2,2,1,0,0,1,1,1,0,0,0,0,47,4,0,0,0.49,0,2.2,2,2
54540812,2,2,5,1,3,4,2,4,2,2,1,0,0,1,1,1,1,1,0,0,110,51,0,0,5.17,0,14,31.5,1
54540812,2,2,5,1,3,4,2,4,2,2,1,0,0,1,1,1,1,1,0,0,54,4,23,0,0.44,0,5.6,2.4,2
54540853,1,4,3,5,4,5,5,4,2,1,0,0,0,1,1,0,1,1,0,0,164,60,30,8.2,0,26,0,58,1
54540858,1,4,3,4,5,4,2,4,2,2,1,0,1,1,1,1,1,0,0,0,105,38,19,0,3.75,0,5.6,23,1
54540888,4,4,1,4,4,4,3,4,2,1,0,0,1,1,0,0,1,0,0,0,77,21,10,2.18,0,13.8,0,14,1
54540918,5,2,3,2,3,3,3,4,2,1,0,0,0,0,1,1,1,1,0,0,37,6,0,0.56,0,2.2,0,3.2,2
54540918,5,2,3,2,3,3,3,4,2,1,0,0,0,0,1,1,1,1,0,0,47,16,0,0,1.39,0,3.8,9,2
54540951,2,4,3,3,4,4,4,4,1,0,0,0,1,0,0,0,0,0,0,0,70,81,7,0,14.12,0,7.6,106,1
54540965,2,4,3,4,3,4,4,4,2,2,2,5,0,1,1,1,1,0,0,1,235,153,9,0,28.83,0,42.4,218,0
54540966,2,4,3,4,3,4,4,4,2,2,2,5,0,1,1,1,1,0,0,1,56,179,0,0,31.94,0,3.8,244,1
54540989,1,3,6,2,5,3,3,2,0,0,0,0,0,1,1,1,1,0,0,0,61,31,5,4.37,0,5.8,0,27,0
54541011,5,4,2,4,6,2,2,3,0,0,0,0,0,0,1,1,0,1,1,0,46,28,0,0,2.79,0,0,18,0
54541019,5,4,4,5,5,5,5,4,2,2,1,0,0,1,1,1,1,1,0,1,226,106,44,13.21,0,23.8,0,78,1
54541020,4,4,4,5,5,5,5,4,2,2,1,0,0,1,1,1,0,1,0,1,5,1,0,0,0.09,0,2.2,0.5,2
54541020,4,4,4,5,5,5,5,4,2,2,1,0,0,1,1,1,0,1,0,1,17,1,0,0.14,0,2.2,0,0.8,2
54541039,3,4,1,1,3,4,4,4,2,2,2,5,0,1,1,1,1,1,0,1,152,51,39,6.56,0,15.6,0,38,1
54541041,1,2,2,5,4,4,4,4,1,0,0,0,0,0,0,0,1,0,0,0,81,21,5,0,2.11,0,5.6,13.6,1
54541041,1,2,2,5,4,4,4,4,1,0,0,0,0,0,0,0,1,0,0,0,66,31,20,0,4.27,0,5.8,28,1
54541081,5,3,6,3,6,3,1,3,0,0,0,0,1,0,0,1,0,0,0,0,329,269,24,0,46.67,0,70.7,345,0
54544037,2,4,3,5,2,4,2,4,2,2,2,5,0,1,0,0,1,0,0,0,160,112,26,0,14.93,0,24.3,84,1
56080019,3,4,2,4,2,2,3,4,2,2,1,0,1,0,1,1,1,0,0,1,156,55,12,0,5.59,0,8.4,41,1
56080029,3,4,2,5,2,3,3,4,2,2,2,5,0,1,1,1,0,1,0,1,134,40,12,0,4.2,0,16.4,26.2,1
56080061,4,5,5,3,1,4,6,4,2,2,1,0,0,0,0,1,1,1,0,0,18,9,0,1.06,0,0,0,6.5,0
56080075,1,4,3,4,4,2,3,4,2,1,0,0,0,1,1,1,1,0,1,0,147,81,16,0,10.65,0,0,70.5,0
56080089,4,4,4,4,3,4,3,4,2,1,0,0,0,1,1,1,1,1,0,0,143,51,5,0,5.33,0,27.4,36.5,1
56080090,4,3,4,4,4,4,3,4,2,1,0,0,0,1,1,1,0,1,0,1,201,69,15,9.54,0,35.4,0,71,1
